2024_08_04_20_24_37_360,0.1,-0.2953586,12062,14355,6.522174,-15.99864,0.8408616,0.06762937,6.264161,2.063439,0.06,0.02108155,-0.01900486,-0.03893637
2024_08_04_20_24_37_393,0.1,-0.2953586,12071,14362,6.520414,-15.99601,0.8399721,0.06515157,6.262669,2.060823,0.13,-0.1575782,-0.04918443,-0.1118868
2024_08_04_20_24_37_428,0.1,-0.2953586,12089,14372,6.517,-15.99128,0.8381254,0.059609,6.260492,2.056924,0.17,-0.1160295,-0.1106237,-0.08013035
2024_08_04_20_24_37_463,0.1,-0.2953586,12106,14382,6.513966,-15.98621,0.8364192,0.05580814,6.257237,2.054335,0.15,-0.1079141,-0.08528552,-0.05947816
2024_08_04_20_24_37_506,0.1,-0.2953586,12125,14390,6.510809,-15.98083,0.8346314,0.05138889,6.254258,2.05195,0.13,-0.1002487,-0.06206847,-0.04552352
2024_08_04_20_24_37_548,0.1,-0.2953586,12139,14398,6.50828,-15.97631,0.833921,0.04915876,6.25321,2.049907,0.12,-0.0133034,0.005694732,-0.06253371
2024_08_04_20_24_37_584,0.1,-0.2953586,12152,14407,6.506312,-15.97224,0.8339812,0.04887433,6.253286,2.047889,0.13,-0.00692125,0.001839903,-0.06477661
2024_08_04_20_24_37_621,0.1,-0.2953586,12165,14415,6.504256,-15.96782,0.8340382,0.04873372,6.253208,2.045817,0.13,-0.004309664,-0.006163231,-0.05674828
2024_08_04_20_24_37_667,0.1,-0.2953586,12181,14426,6.501692,-15.9623,0.8340999,0.04868418,6.252971,2.043078,0.14,-0.001988685,-0.01052203,-0.05640184
2024_08_04_20_24_37_704,0.1,-0.2953586,12195,14434,6.499524,-15.95751,0.8341481,0.04870762,6.25269,2.040839,0.14,-0.000318314,-0.01169528,-0.056887
2024_08_04_20_24_37_739,0.1,-0.2953586,12209,14442,6.497529,-15.95308,0.8341902,0.04876035,6.252397,2.038731,0.14,0.000173974,-0.01430045,-0.05836666
2024_08_04_20_24_37_775,0.1,-0.2953586,12222,14451,6.495485,-15.94849,0.8342279,0.04882427,6.252045,2.036545,0.14,-7.83e-05,-0.01411559,-0.05932442
2024_08_04_20_24_37_819,0.1,-0.2953586,12238,14461,6.493047,-15.943,0.8342707,0.04889404,6.25158,2.033922,0.14,-3.76e-05,-0.0145457,-0.05806978
2024_08_04_20_24_37_854,0.1,-0.2953586,12252,14469,6.491028,-15.93839,0.8343068,0.04894198,6.251169,2.031785,0.14,-0.000554548,-0.01058203,-0.06822704
2024_08_04_20_24_37_889,0.1,-0.2953586,12265,14476,6.489128,-15.93404,0.8343371,0.048975,6.250746,2.029737,0.14,-0.000976475,-0.01629399,-0.05582956
2024_08_04_20_24_37_925,0.1,-0.2953586,12278,14485,6.487125,-15.92943,0.8343699,0.04899737,6.250288,2.027565,0.14,-0.001377905,-0.01529541,-0.05936536
2024_08_04_20_24_37_967,0.1,-0.2953586,12294,14495,6.484849,-15.9242,0.8344057,0.04900696,6.249744,2.025038,0.14,-0.001796098,-0.01639076,-0.05848505
2024_08_04_20_24_38_002,0.1,-0.2953586,12308,14503,6.48282,-15.91947,0.834439,0.0490027,6.249244,2.022817,0.14,-0.0023505,-0.01802507,-0.05881089
2024_08_04_20_24_38_040,0.1,-0.2953586,12322,14512,6.480795,-15.91473,0.8344687,0.04898405,6.248719,2.02058,0.14,-0.002324885,-0.01697701,-0.0586559
2024_08_04_20_24_38_075,0.1,-0.3003646,12335,14521,6.478835,-15.91013,0.8344986,0.04895476,6.248204,2.018368,0.14,-0.003250811,-0.01760346,-0.05995188
2024_08_04_20_24_38_122,0.1,-0.322892,12352,14530,6.476467,-15.9045,0.8345356,0.04890043,6.247573,2.015618,0.14,-0.003892042,-0.01838026,-0.06428745
2024_08_04_20_24_38_156,0.1,-0.3278982,12366,14539,6.474489,-15.89979,0.8345636,0.04884823,6.247035,2.013091,0.14,-0.003792832,-0.01816314,-0.06617366
2024_08_04_20_24_38_197,0.1,-0.3278982,12382,14548,6.472269,-15.89443,0.8345956,0.04878166,6.246418,2.010266,0.14,-0.004318468,-0.02008159,-0.06231245
2024_08_04_20_24_38_233,0.1,-0.3278982,12395,14556,6.470429,-15.88998,0.8346229,0.0487188,6.245905,2.00789,0.14,-0.004492244,-0.0204754,-0.06287158
2024_08_04_20_24_38_280,0.1,-0.3278982,12412,14564,6.468089,-15.88423,0.8346549,0.04862932,6.245227,2.004921,0.14,-0.004817359,-0.01792184,-0.06463507
2024_08_04_20_24_38_318,0.1,-0.3278982,12427,14572,6.465995,-15.87954,0.8348981,0.04817498,6.245074,2.001831,0.12,-0.01530665,-0.008839997,-0.07206219
2024_08_04_20_24_38_351,0.1,-0.3278982,12438,14577,6.464365,-15.8759,0.8350878,0.04774569,6.244902,1.99942,0.11,-0.01542581,-0.008162683,-0.07019782
2024_08_04_20_24_38_386,0.1,-0.3278982,12449,14582,6.462837,-15.87249,0.8352649,0.04731532,6.244705,1.997101,0.11,-0.01519147,-0.01164658,-0.06319978
2024_08_04_20_24_38_432,0.1,-0.3278982,12462,14588,6.461027,-15.8684,0.8354822,0.04677949,6.244424,1.994343,0.1,-0.01489802,-0.009070937,-0.06197884
2024_08_04_20_24_38_466,0.1,-0.3278982,12473,14593,6.45953,-15.86501,0.8356685,0.04622928,6.244091,1.992011,0.1,-0.03547414,-0.03280398,-0.06261615
2024_08_04_20_24_38_500,0.1,-0.3278982,12484,14600,6.457957,-15.86167,0.8357097,0.04503672,6.242691,1.989672,0.11,-0.03478858,-0.04563563,-0.06466576
2024_08_04_20_24_38_535,0.1,-0.3278982,12496,14607,6.45618,-15.85782,0.8357156,0.04407372,6.241394,1.98724,0.12,-0.02604333,-0.03572431,-0.06793157
2024_08_04_20_24_38_569,0.1,-0.3278982,12509,14615,6.454376,-15.85375,0.8357385,0.04340846,6.240398,1.984754,0.13,-0.01991949,-0.03069303,-0.07166269
2024_08_04_20_24_38_604,0.1,-0.3278982,12522,14625,6.452446,-15.84932,0.8357731,0.04290725,6.239541,1.982056,0.14,-0.01554163,-0.02900973,-0.07317316
2024_08_04_20_24_38_640,0.1,-0.3278982,12537,14634,6.450423,-15.84452,0.8358157,0.04251098,6.238765,1.979273,0.14,-0.01324911,-0.02442652,-0.07549825
2024_08_04_20_24_38_675,0.1,-0.3278982,12551,14643,6.448419,-15.83973,0.8358641,0.04220098,6.238086,1.976483,0.15,-0.01221579,-0.01908296,-0.08841405
2024_08_04_20_24_38_711,0.1,-0.3278982,12566,14652,6.446327,-15.83466,0.8359126,0.04192188,6.237406,1.973541,0.15,-0.01115224,-0.02156718,-0.08023996
2024_08_04_20_24_38_748,0.1,-0.3278982,12581,14663,6.444217,-15.82949,0.8359662,0.04168859,6.236734,1.970556,0.15,-0.004589643,-0.03170548,-0.07310459
2024_08_04_20_24_38_782,0.1,-0.3278982,12597,14672,6.442123,-15.82431,0.836018,0.04141056,6.236113,1.967635,0.16,-0.01198551,-0.01419691,-0.08265916
2024_08_04_20_24_38_818,0.1,-0.3304011,12612,14682,6.440017,-15.81912,0.8360699,0.04116235,6.235799,1.964581,0.16,-0.01043034,-0.01529575,-0.08417307
2024_08_04_20_24_38_852,0.1,-0.3304011,12627,14692,6.43793,-15.81396,0.8361333,0.04080442,6.23542,1.961445,0.16,-0.02643557,-0.02528141,-0.09749886
2024_08_04_20_24_38_895,0.1,-0.3304011,12645,14703,6.435385,-15.80795,0.8362258,0.03991439,6.234615,1.957411,0.15,-0.02472361,-0.02439353,-0.09345072
2024_08_04_20_24_38_929,0.1,-0.3304011,12661,14713,6.433179,-15.80269,0.8362984,0.03918895,6.233948,1.953876,0.15,-0.02287729,-0.02154591,-0.09234916
2024_08_04_20_24_38_964,0.1,-0.3304011,12675,14722,6.431204,-15.79796,0.8363605,0.03858494,6.233389,1.950634,0.15,-0.02194007,-0.02010269,-0.09173609
2024_08_04_20_24_38_998,0.1,-0.3304011,12689,14732,6.429269,-15.7933,0.8364207,0.03802781,6.232877,1.947401,0.15,-0.02028845,-0.02045301,-0.09064738
2024_08_04_20_24_39_034,0.1,-0.3329042,12704,14742,6.427251,-15.78839,0.8364816,0.03748133,6.232372,1.943965,0.14,-0.01943006,-0.01828214,-0.09340031
2024_08_04_20_24_39_079,0.1,-0.3354073,12721,14754,6.424884,-15.78257,0.8365539,0.03687732,6.231825,1.939838,0.14,-0.0182919,-0.01723216,-0.09216142
2024_08_04_20_24_39_111,0.1,-0.3404133,12735,14764,6.423041,-15.77799,0.8366113,0.03643258,6.231434,1.936552,0.14,-0.01793377,-0.01503517,-0.09734079
2024_08_04_20_24_39_152,0.1,-0.3404133,12751,14775,6.420904,-15.77262,0.8366778,0.03594415,6.231005,1.932671,0.14,-0.01720894,-0.01349544,-0.0971664
2024_08_04_20_24_39_190,0.1,-0.3404133,12766,14785,6.418901,-15.76753,0.8367406,0.03550473,6.230629,1.928991,0.14,-0.01656826,-0.01117449,-0.1004322
2024_08_04_20_24_39_230,0.1,-0.3404133,12782,14796,6.416818,-15.76217,0.8368074,0.03506744,6.230261,1.925114,0.14,-0.01578734,-0.0109561,-0.09981221
2024_08_04_20_24_39_274,0.1,-0.3404133,12799,14808,6.414554,-15.75628,0.8368797,0.03459659,6.229871,1.92084,0.14,-0.01704815,-0.01333753,-0.09655735
2024_08_04_20_24_39_315,0.1,-0.3404133,12815,14820,6.412498,-15.75094,0.8369464,0.03406023,6.229425,1.916877,0.14,-0.01985998,-0.01670256,-0.09716262
2024_08_04_20_24_39_353,0.1,-0.3404133,12830,14830,6.410547,-15.74581,0.8371137,0.03363945,6.229118,1.913079,0.13,-0.000244494,0.007099946,-0.08628359
2024_08_04_20_24_39_391,0.1,-0.3404133,12842,14839,6.409081,-15.74144,0.8375677,0.03382694,6.229427,1.91007,0.12,0.00029936,0.005748179,-0.0735511
2024_08_04_20_24_39_432,0.1,-0.3404133,12854,14848,6.407679,-15.73719,0.8379949,0.03399312,6.229673,1.907074,0.1,0.000260932,0.002453225,-0.07248231
2024_08_04_20_24_39_472,0.1,-0.3404133,12864,14856,6.406487,-15.73357,0.8383552,0.03411829,6.229866,1.904421,0.09,-0.000374015,-0.001068528,-0.06548668
2024_08_04_20_24_39_517,0.1,-0.3404133,12872,14863,6.405495,-15.73054,0.8386518,0.03421576,6.230012,1.902125,0.08,-0.000831453,0.004639504,-0.05508798
2024_08_04_20_24_39_557,0.1,-0.3404133,12880,14870,6.40452,-15.72753,0.8389446,0.03430897,6.230156,1.899779,0.07,-0.000410831,0.003593871,-0.05203279
2024_08_04_20_24_39_591,0.1,-0.3404133,12887,14876,6.403767,-15.72512,0.8391756,0.03437342,6.23026,1.897928,0.06,-0.000460717,0.001417346,-0.05031759
2024_08_04_20_24_39_626,0.1,-0.3404133,12892,14880,6.403129,-15.72313,0.839371,0.03443787,6.230374,1.896263,0.06,-0.001108506,0.005179436,-0.03297539
2024_08_04_20_24_39_666,0.1,-0.3579348,12898,14885,6.402519,-15.72112,0.8395611,0.03453534,6.230431,1.894593,0.05,0.001268417,-0.002761987,-0.04373609
2024_08_04_20_24_39_712,0.1,-0.3579348,12904,14891,6.401892,-15.71904,0.8397627,0.0347159,6.230456,1.892727,0.04,0.002579533,-0.0031293,-0.03959504
2024_08_04_20_24_39_746,0.1,-0.3579348,12908,14894,6.401468,-15.71757,0.8399014,0.03488368,6.230424,1.891408,0.04,0.003699503,-0.003302101,-0.04136363
2024_08_04_20_24_39_788,0.1,-0.3579348,12913,14898,6.401019,-15.71595,0.840057,0.03510685,6.230372,1.889952,0.04,0.003540273,-0.001983475,-0.02724004
2024_08_04_20_24_39_824,0.1,-0.3579348,12918,14902,6.400656,-15.7146,0.8401834,0.03532417,6.230288,1.888726,0.04,0.004220839,-0.005262269,-0.03641851
2024_08_04_20_24_39_867,0.1,-0.3579348,12923,14906,6.400249,-15.71307,0.8403308,0.035607,6.230181,1.887302,0.04,0.004613709,0.001766245,-0.02091544
2024_08_04_20_24_39_904,0.1,-0.3579348,12927,14909,6.399926,-15.71183,0.8404476,0.03585999,6.230068,1.886122,0.03,0.006027418,-0.004151125,-0.03380896
2024_08_04_20_24_39_938,0.1,-0.3679467,12930,14912,6.39963,-15.71067,0.8405589,0.03611406,6.229956,1.885009,0.03,0.006346263,-0.005007814,-0.03496611
2024_08_04_20_24_39_974,0.1,-0.3679467,12934,14915,6.399317,-15.70947,0.8406742,0.03639902,6.229831,1.883789,0.03,0.006432273,-0.005365641,-0.04041682
2024_08_04_20_24_40_018,0.1,-0.3679467,12936,14919,6.398966,-15.70813,0.8408074,0.03674576,6.229701,1.882355,0.03,0.006852714,-0.00599124,-0.03199889
2024_08_04_20_24_40_059,0.1,-0.3679467,12940,14922,6.398659,-15.70688,0.8409268,0.03707333,6.229543,1.881082,0.03,0.006249838,-0.003911691,-0.03060587
2024_08_04_20_24_40_096,0.1,-0.3679467,12943,14925,6.398383,-15.70578,0.8410354,0.0373796,6.229415,1.879902,0.03,0.006810303,-0.009426588,-0.03606581
2024_08_04_20_24_40_133,0.1,-0.3679467,12946,14928,6.398113,-15.70468,0.84114,0.03768746,6.229266,1.878737,0.03,0.006547762,-0.005794489,-0.03624963
2024_08_04_20_24_40_169,0.1,-0.3679467,12948,14931,6.397879,-15.70371,0.8412342,0.03796336,6.229138,1.877717,0.03,0.007283259,-0.007864521,-0.03774744
2024_08_04_20_24_40_205,0.1,-0.3679467,12951,14934,6.397583,-15.70251,0.8413513,0.03856896,6.228715,1.876373,0.03,0.02994331,-0.02472383,-0.02672734
2024_08_04_20_24_40_240,0.1,-0.3679467,12955,14937,6.397356,-15.70122,0.8414626,0.03971146,6.227757,1.874974,0.04,0.02974078,-0.02771266,-0.04236437
2024_08_04_20_24_40_276,0.1,-0.3779589,12961,14941,6.397021,-15.69952,0.841571,0.04070109,6.22683,1.873262,0.05,0.01404264,-0.02688858,-0.04954406
2024_08_04_20_24_40_323,0.1,-0.3779589,12970,14948,6.396195,-15.69656,0.8416227,0.04127048,6.225777,1.870213,0.08,0.005421076,-0.02467883,-0.08075744
2024_08_04_20_24_40_359,0.1,-0.3779589,12979,14955,6.395231,-15.6933,0.8417123,0.04158046,6.225008,1.867029,0.1,0.001449637,-0.02634376,-0.09210724
2024_08_04_20_24_40_401,0.1,-0.3779589,12991,14964,6.393987,-15.68911,0.841836,0.04183187,6.224164,1.863075,0.11,-0.00107225,-0.02625781,-0.1008753
2024_08_04_20_24_40_434,0.1,-0.3779589,13001,14971,6.392911,-15.68548,0.8419466,0.04199485,6.223493,1.859707,0.12,-0.002075426,-0.02694808,-0.1073759
2024_08_04_20_24_40_479,0.1,-0.3779589,13016,14982,6.391399,-15.68028,0.8421047,0.04217968,6.222575,1.854975,0.12,-0.003291577,-0.0273144,-0.1110795
2024_08_04_20_24_40_515,0.1,-0.3779589,13031,14991,6.390101,-15.67561,0.842234,0.04241297,6.222136,1.850958,0.14,-0.000595181,-0.000782273,-0.1059686
2024_08_04_20_24_40_549,0.1,-0.3779589,13044,15001,6.388804,-15.67078,0.8423669,0.0425701,6.222329,1.847064,0.16,-0.003649081,0.003191928,-0.1178569
2024_08_04_20_24_40_583,0.1,-0.3779589,13059,15012,6.387385,-15.6655,0.842522,0.04268727,6.222629,1.842825,0.17,-0.00429695,0.00588892,-0.1244271
2024_08_04_20_24_40_618,0.1,-0.3779589,13075,15023,6.385845,-15.65968,0.8426949,0.04279647,6.222989,1.838198,0.18,-0.005268791,0.00348694,-0.1390551
2024_08_04_20_24_40_659,0.1,-0.3854682,13096,15037,6.383971,-15.65248,0.8429099,0.04291684,6.223467,1.832471,0.19,-0.00543308,0.007458655,-0.1418094
2024_08_04_20_24_40_695,0.1,-0.3954804,13114,15050,6.382289,-15.64588,0.8431051,0.04302124,6.22393,1.827136,0.19,-0.00560856,0.008117232,-0.1509233
2024_08_04_20_24_40_731,0.1,-0.4130016,13133,15063,6.380589,-15.63908,0.8433041,0.04312457,6.224454,1.821394,0.2,-0.006159404,0.00827843,-0.1635197
2024_08_04_20_24_40_764,0.1,-0.4130016,13151,15075,6.379035,-15.63269,0.8434877,0.04323589,6.224955,1.815943,0.2,-0.005939066,0.008285883,-0.1669181
2024_08_04_20_24_40_800,0.1,-0.4130016,13171,15089,6.377395,-15.62577,0.8436842,0.04335253,6.2255,1.810056,0.21,-0.006565114,0.008608263,-0.1697378
2024_08_04_20_24_40_832,0.1,-0.4130016,13190,15101,6.375862,-15.61913,0.8438696,0.04345693,6.226028,1.804425,0.21,-0.006680473,0.00890778,-0.1719418
2024_08_04_20_24_40_867,0.1,-0.4130016,13210,15115,6.374257,-15.61199,0.8440666,0.04356346,6.226602,1.79838,0.21,-0.006917418,0.00921197,-0.1738509
2024_08_04_20_24_40_901,0.1,-0.4130016,13229,15128,6.372707,-15.60503,0.8442612,0.04361299,6.22682,1.792321,0.21,-0.007257804,-0.003020166,-0.1779785
2024_08_04_20_24_40_945,0.1,-0.4130016,13253,15144,6.370877,-15.5965,0.8444904,0.04373603,6.227003,1.784865,0.21,-0.006757339,-0.003346084,-0.1766231
2024_08_04_20_24_40_982,0.1,-0.4130016,13276,15159,6.369247,-15.58861,0.8446963,0.04384682,6.227171,1.777985,0.21,-0.007160608,-0.003398612,-0.1757692
2024_08_04_20_24_41_024,0.1,-0.4130016,13300,15175,6.367559,-15.58014,0.8449124,0.04395654,6.227361,1.770601,0.21,-0.007211168,-0.002866892,-0.1753126
2024_08_04_20_24_41_059,0.1,-0.4130016,13320,15189,6.366203,-15.57308,0.8450945,0.04405241,6.227539,1.764466,0.2,3.8e-05,0.002201783,-0.1718815
2024_08_04_20_24_41_096,0.1,-0.4130016,13339,15202,6.365034,-15.56613,0.8454125,0.04458558,6.227798,1.75861,0.2,0.008697823,-0.001594072,-0.1651965
2024_08_04_20_24_41_136,0.1,-0.4130016,13361,15217,6.363796,-15.55815,0.8457668,0.0453025,6.228013,1.751896,0.19,0.008232334,-0.002424848,-0.1620332
2024_08_04_20_24_41_170,0.1,-0.4130016,13380,15230,6.362801,-15.55146,0.846058,0.04589585,6.228191,1.746253,0.19,0.007714499,-0.002153298,-0.1601437
2024_08_04_20_24_41_205,0.1,-0.4130016,13399,15242,6.361854,-15.54482,0.8463417,0.0464679,6.228376,1.740673,0.19,0.007515572,-0.002172354,-0.1588278
2024_08_04_20_24_41_248,0.1,-0.4130016,13420,15257,6.360823,-15.5373,0.8466601,0.0470996,6.228601,1.734343,0.19,0.006870832,-0.001799089,-0.1576125
2024_08_04_20_24_41_282,0.1,-0.4130016,13439,15270,6.359918,-15.53037,0.846947,0.04767378,6.228815,1.728517,0.19,0.007163897,-0.001934899,-0.1572156
2024_08_04_20_24_41_322,0.1,-0.4130016,13460,15284,6.359011,-15.52276,0.8472611,0.048469,6.228909,1.722318,0.18,0.01818213,-0.01174068,-0.139557
2024_08_04_20_24_41_358,0.1,-0.4130016,13477,15296,6.358408,-15.51673,0.8475046,0.0493324,6.228751,1.717599,0.17,0.01652843,-0.01074367,-0.1295324
2024_08_04_20_24_41_402,0.1,-0.4130016,13496,15309,6.357751,-15.5098,0.8477699,0.05026344,6.228578,1.712186,0.16,0.01354021,-0.00981312,-0.1216529
2024_08_04_20_24_41_435,0.1,-0.4130016,13510,15319,6.357275,-15.50459,0.8479642,0.05092443,6.228464,1.708118,0.15,0.01200225,-0.00918846,-0.1170327
2024_08_04_20_24_41_471,0.1,-0.4130016,13525,15330,6.356808,-15.49923,0.8481606,0.05156785,6.228367,1.703956,0.15,0.01078217,-0.008093904,-0.1136836
2024_08_04_20_24_41_513,0.1,-0.4130016,13542,15341,6.356296,-15.49314,0.8483819,0.05226507,6.228285,1.699236,0.14,0.009582306,-0.007307625,-0.1105627
2024_08_04_20_24_41_558,0.1,-0.4130016,13559,15353,6.355805,-15.48702,0.8486031,0.05293246,6.228234,1.694512,0.14,0.008981784,-0.006561621,-0.108683
2024_08_04_20_24_41_593,0.1,-0.4130016,13574,15363,6.355412,-15.48181,0.8487905,0.05347414,6.228213,1.69051,0.14,0.008294044,-0.005834336,-0.1072241
2024_08_04_20_24_41_635,0.1,-0.4130016,13590,15375,6.354985,-15.47594,0.8490009,0.0540611,6.228213,1.68602,0.14,0.007901723,-0.005290902,-0.1060838
2024_08_04_20_24_41_671,0.1,-0.4180078,13604,15384,6.354642,-15.47094,0.8491795,0.0545474,6.228236,1.682166,0.14,0.00701275,-0.005471857,-0.1065555
2024_08_04_20_24_41_707,0.1,-0.4205107,13617,15393,6.354337,-15.46623,0.8493469,0.05499481,6.228273,1.678529,0.14,0.007427459,-0.004401848,-0.1063123
2024_08_04_20_24_41_741,0.1,-0.4205107,13631,15403,6.354028,-15.46126,0.8495229,0.05545394,6.228327,1.674702,0.14,0.006932946,-0.004163725,-0.1057654
2024_08_04_20_24_41_775,0.1,-0.4205107,13644,15411,6.353755,-15.45657,0.8496879,0.05587259,6.228388,1.671107,0.14,0.006191262,-0.003603325,-0.1053646
2024_08_04_20_24_41_812,0.1,-0.4205107,13657,15421,6.35343,-15.45164,0.8500419,0.05598923,6.228831,1.667213,0.13,-0.006981485,0.01083185,-0.1038214
2024_08_04_20_24_41_848,0.1,-0.4205107,13670,15429,6.353102,-15.44713,0.8504283,0.05600148,6.229377,1.663661,0.12,-0.003821927,0.008151636,-0.09691554
2024_08_04_20_24_41_884,0.1,-0.4205107,13682,15437,6.352816,-15.44285,0.8507892,0.05608884,6.229803,1.660342,0.12,-0.001445359,0.006498125,-0.09037246
2024_08_04_20_24_41_923,0.1,-0.4255169,13695,15446,6.352596,-15.43833,0.8510191,0.05646381,6.229892,1.657032,0.12,0.009719105,-0.00659198,-0.08439536
2024_08_04_20_24_41_958,0.1,-0.4255169,13706,15453,6.352479,-15.43427,0.8511543,0.05695862,6.229798,1.65423,0.12,0.01069019,-0.008743263,-0.08047587
2024_08_04_20_24_41_992,0.1,-0.4255169,13718,15460,6.352371,-15.43003,0.8513008,0.05749392,6.229693,1.651347,0.12,0.01101607,-0.006219914,-0.0877938
2024_08_04_20_24_42_034,0.1,-0.4255169,13732,15471,6.352242,-15.42489,0.8514795,0.05816344,6.229547,1.647864,0.12,0.0114558,-0.006184828,-0.08429738
2024_08_04_20_24_42_069,0.1,-0.4255169,13744,15478,6.35216,-15.4207,0.8516257,0.05870299,6.229417,1.645146,0.12,0.01153993,-0.006475708,-0.08269722
2024_08_04_20_24_42_105,0.1,-0.4255169,13756,15486,6.352088,-15.41617,0.8517846,0.0592825,6.229271,1.642275,0.12,0.01167907,-0.01086017,-0.0748181
2024_08_04_20_24_42_149,0.1,-0.4655654,13771,15496,6.352015,-15.41096,0.8519657,0.05997332,6.229106,1.638798,0.12,0.01184704,-0.007519138,-0.08421885
2024_08_04_20_24_42_185,0.1,-0.4830867,13783,15504,6.352026,-15.40665,0.852247,0.06083565,6.229229,1.635759,0.11,0.01950129,-0.001035017,-0.07941729
2024_08_04_20_24_42_219,0.1,-0.4830867,13794,15512,6.352053,-15.4028,0.8525129,0.06166709,6.229367,1.632963,0.11,0.01997252,-0.002203587,-0.07748681
2024_08_04_20_24_42_255,0.1,-0.4830867,13806,15519,6.352109,-15.39879,0.8527859,0.06251238,6.229503,1.630145,0.11,0.01889074,0.000405745,-0.08096346
2024_08_04_20_24_42_289,0.1,-0.4830867,13817,15527,6.35217,-15.39506,0.8530357,0.06329428,6.229621,1.627518,0.11,0.01429311,-0.001890098,-0.08387142
2024_08_04_20_24_42_332,0.1,-0.4830867,13830,15534,6.352191,-15.39051,0.8531132,0.06380721,6.229327,1.6244,0.11,0.007573012,-0.006587984,-0.08496065
2024_08_04_20_24_42_369,0.1,-0.4830867,13842,15541,6.352211,-15.3862,0.8531839,0.06426367,6.229043,1.621524,0.11,0.007783764,-0.0123647,-0.07164534
2024_08_04_20_24_42_404,0.1,-0.4830867,13854,15549,6.352222,-15.38238,0.853249,0.06467487,6.228799,1.618945,0.11,0.007613366,-0.013387,-0.06680334
2024_08_04_20_24_42_440,0.1,-0.4830867,13865,15555,6.352254,-15.3786,0.8533136,0.06506688,6.228558,1.616515,0.11,0.007637749,-0.01476124,-0.0606136
2024_08_04_20_24_42_484,0.1,-0.4830867,13878,15564,6.3523,-15.37395,0.8533943,0.06551483,6.22823,1.613546,0.1,0.006037002,-0.01623119,-0.06050601
2024_08_04_20_24_42_519,0.1,-0.4830867,13889,15570,6.352345,-15.37021,0.8534557,0.06581843,6.227904,1.611226,0.1,0.003606821,-0.01312532,-0.06187379
2024_08_04_20_24_42_553,0.1,-0.4830867,13899,15577,6.352388,-15.36675,0.8535169,0.06605811,6.227584,1.609087,0.1,0.003136566,-0.01380079,-0.06408112
2024_08_04_20_24_42_587,0.1,-0.4830867,13909,15582,6.352441,-15.36333,0.8535719,0.06625625,6.227213,1.607048,0.1,0.002234796,-0.01671579,-0.05668301
2024_08_04_20_24_42_622,0.1,-0.4830867,13919,15588,6.352488,-15.35984,0.8536272,0.06639527,6.226842,1.604922,0.1,-0.000991338,-0.01401739,-0.0604553
2024_08_04_20_24_42_660,0.1,-0.4830867,13931,15594,6.352535,-15.356,0.8536908,0.06648155,6.226465,1.602564,0.1,-0.001828697,-0.007686526,-0.07579738
2024_08_04_20_24_42_694,0.1,-0.4830867,13941,15599,6.352595,-15.35252,0.8537462,0.0665428,6.226101,1.600465,0.1,-0.001950353,-0.01456813,-0.06163409
2024_08_04_20_24_42_729,0.1,-0.4830867,13951,15603,6.352665,-15.34903,0.8538029,0.06658489,6.225727,1.598399,0.1,-0.002518977,-0.01429625,-0.06143682
2024_08_04_20_24_42_769,0.1,-0.4830867,13963,15608,6.352753,-15.34481,0.8538728,0.06661791,6.225262,1.595906,0.1,-0.002695162,-0.0158578,-0.0572227
2024_08_04_20_24_42_804,0.1,-0.4830867,13974,15612,6.352823,-15.34132,0.8539349,0.06664294,6.224875,1.593828,0.1,-0.002912007,-0.01558969,-0.05843117
2024_08_04_20_24_42_838,0.1,-0.4830867,13984,15616,6.352915,-15.33773,0.8540032,0.06666265,6.224475,1.591733,0.1,-0.002553457,-0.01463138,-0.06034779
2024_08_04_20_24_42_874,0.1,-0.4830867,13995,15621,6.353017,-15.33405,0.8540768,0.06668342,6.224063,1.589579,0.1,-0.002584726,-0.0171769,-0.05787383
2024_08_04_20_24_42_912,0.1,-0.5081171,14006,15625,6.353135,-15.33019,0.8541575,0.06670526,6.223633,1.587278,0.1,-0.002957225,-0.01475959,-0.0624225
2024_08_04_20_24_42_950,0.1,-0.5206323,14017,15629,6.353264,-15.32656,0.8542347,0.06665945,6.223148,1.584996,0.1,-0.02262943,-0.03913785,-0.06190158
2024_08_04_20_24_42_986,0.1,-0.5231354,14029,15636,6.353298,-15.32246,0.854283,0.06550524,6.221486,1.582178,0.11,-0.03569196,-0.05098097,-0.07077308
2024_08_04_20_24_43_023,0.1,-0.5231354,14041,15644,6.353323,-15.31837,0.8543177,0.06454437,6.220052,1.579345,0.11,-0.02703481,-0.04198289,-0.07443038
2024_08_04_20_24_43_058,0.1,-0.5231354,14054,15651,6.353415,-15.31413,0.8543637,0.06386846,6.218889,1.576489,0.12,-0.02058089,-0.03553593,-0.0762164
2024_08_04_20_24_43_102,0.1,-0.5231354,14069,15660,6.353571,-15.30906,0.8544239,0.06332411,6.217733,1.573039,0.12,-0.01608762,-0.03132078,-0.07993297
2024_08_04_20_24_43_140,0.1,-0.5235988,14083,15669,6.353751,-15.30422,0.8544873,0.06295659,6.216788,1.569741,0.12,-0.01302781,-0.030772,-0.07958179
2024_08_04_20_24_43_180,0.1,-0.5235988,14098,15678,6.353986,-15.29894,0.8545572,0.06264926,6.215842,1.56616,0.12,-0.01292703,-0.02333106,-0.09398367
